machine_id,timestamp,risk_level,failure_prob,alert_reason
2,2024-02-26 23:00:00,MEDIUM,0.375,⚠ CRITICAL: Temperature=113.34°C | ⚠ CRITICAL: Vibration=2.0175 mm/s
4,2024-02-19 00:00:00,MEDIUM,0.3745,⚠ WARNING: Temperature=103.33°C
4,2024-02-19 23:00:00,MEDIUM,0.3739,⚠ WARNING: Temperature=98.82°C
3,2024-02-19 08:00:00,MEDIUM,0.3736,⚠ WARNING: Temperature=108.32°C
3,2024-02-17 16:00:00,MEDIUM,0.3735,⚠ WARNING: Temperature=102.83°C
3,2024-02-14 19:00:00,MEDIUM,0.3732,⚠ WARNING: Temperature=102.01°C
2,2024-02-14 15:00:00,MEDIUM,0.3723,⚠ WARNING: Temperature=95.89°C
3,2024-02-19 23:00:00,MEDIUM,0.3719,⚠ WARNING: Temperature=104.52°C
3,2024-02-19 05:00:00,MEDIUM,0.3712,⚠ WARNING: Temperature=102.78°C
5,2024-02-19 20:00:00,MEDIUM,0.3709,⚠ WARNING: Temperature=100.47°C
4,2024-02-14 15:00:00,MEDIUM,0.3706,⚠ WARNING: Temperature=95.57°C
3,2024-02-16 20:00:00,MEDIUM,0.3705,⚠ WARNING: Temperature=99.96°C
2,2024-02-18 13:00:00,MEDIUM,0.3701,⚠ WARNING: Temperature=104.38°C
5,2024-02-21 01:00:00,MEDIUM,0.3688,⚠ WARNING: Temperature=102.8°C
1,2024-02-21 07:00:00,MEDIUM,0.3678,⚠ WARNING: Temperature=97.07°C
2,2024-02-18 09:00:00,MEDIUM,0.3671,⚠ WARNING: Temperature=97.95°C
5,2024-02-20 00:00:00,MEDIUM,0.3668,⚠ WARNING: Temperature=103.34°C
4,2024-02-14 16:00:00,MEDIUM,0.366,⚠ WARNING: Temperature=96.24°C
5,2024-02-16 10:00:00,MEDIUM,0.366,⚠ WARNING: Temperature=97.33°C
5,2024-02-13 20:00:00,MEDIUM,0.366,⚠ WARNING: Temperature=95.43°C
4,2024-02-14 14:00:00,MEDIUM,0.3657,⚠ WARNING: Temperature=95.95°C
5,2024-02-15 17:00:00,MEDIUM,0.3655,⚠ WARNING: Temperature=101.88°C
4,2024-02-14 03:00:00,MEDIUM,0.365,⚠ WARNING: Temperature=95.64°C
3,2024-02-08 14:00:00,MEDIUM,0.3649,⚠ WARNING: Temperature=95.03°C
2,2024-02-14 16:00:00,MEDIUM,0.3649,⚠ WARNING: Temperature=100.14°C
4,2024-02-14 13:00:00,MEDIUM,0.3647,⚠ WARNING: Temperature=99.76°C
3,2024-02-23 00:00:00,MEDIUM,0.3646,⚠ CRITICAL: Temperature=110.22°C
4,2024-02-20 22:00:00,MEDIUM,0.3631,⚠ WARNING: Temperature=101.42°C
1,2024-02-21 15:00:00,MEDIUM,0.3626,⚠ WARNING: Temperature=95.74°C
1,2024-02-24 01:00:00,MEDIUM,0.3618,⚠ WARNING: Temperature=96.02°C | ⚠ CRITICAL: Vibration=2.0602 mm/s
5,2024-02-13 21:00:00,MEDIUM,0.3617,⚠ WARNING: Temperature=95.92°C
5,2024-02-19 11:00:00,MEDIUM,0.3597,⚠ WARNING: Temperature=99.01°C
5,2024-02-20 14:00:00,MEDIUM,0.3597,⚠ WARNING: Temperature=105.23°C
4,2024-02-19 13:00:00,MEDIUM,0.3591,⚠ WARNING: Temperature=102.15°C
5,2024-02-16 20:00:00,MEDIUM,0.3591,⚠ WARNING: Temperature=102.78°C
2,2024-02-20 01:00:00,MEDIUM,0.3576,⚠ WARNING: Temperature=104.53°C
4,2024-02-09 21:00:00,MEDIUM,0.3569,⚠ WARNING: Temperature=95.23°C
3,2024-02-16 23:00:00,MEDIUM,0.3567,⚠ WARNING: Temperature=106.06°C
2,2024-02-15 06:00:00,MEDIUM,0.3559,⚠ WARNING: Temperature=98.11°C
4,2024-02-16 09:00:00,MEDIUM,0.3552,⚠ WARNING: Temperature=101.07°C
4,2024-02-15 21:00:00,MEDIUM,0.355,⚠ WARNING: Temperature=98.12°C
2,2024-02-22 02:00:00,MEDIUM,0.3547,⚠ CRITICAL: Temperature=110.28°C
5,2024-02-15 20:00:00,MEDIUM,0.354,⚠ WARNING: Temperature=96.77°C
5,2024-02-19 19:00:00,MEDIUM,0.3538,⚠ WARNING: Temperature=103.61°C
2,2024-02-19 12:00:00,MEDIUM,0.3535,⚠ WARNING: Temperature=104.4°C
4,2024-02-21 23:00:00,MEDIUM,0.3504,⚠ WARNING: Temperature=104.37°C
5,2024-02-19 22:00:00,MEDIUM,0.3503,⚠ WARNING: Temperature=102.24°C
5,2024-02-13 11:00:00,MEDIUM,0.3498,⚠ WARNING: Temperature=96.75°C
5,2024-02-26 05:00:00,MEDIUM,0.3493,⚠ WARNING: Temperature=109.91°C
5,2024-02-19 23:00:00,MEDIUM,0.3484,⚠ WARNING: Temperature=105.43°C
1,2024-02-24 00:00:00,MEDIUM,0.3483,⚠ WARNING: Temperature=100.4°C | ⚠ CRITICAL: Vibration=2.0626 mm/s
5,2024-02-18 02:00:00,MEDIUM,0.3482,⚠ WARNING: Temperature=100.37°C
2,2024-02-20 22:00:00,MEDIUM,0.3477,⚠ WARNING: Temperature=102.4°C
4,2024-02-19 17:00:00,MEDIUM,0.347,⚠ WARNING: Temperature=105.27°C
4,2024-02-19 10:00:00,MEDIUM,0.3469,⚠ WARNING: Temperature=102.64°C
3,2024-02-16 22:00:00,MEDIUM,0.3461,⚠ WARNING: Temperature=104.67°C
3,2024-02-22 02:00:00,MEDIUM,0.345,⚠ CRITICAL: Temperature=111.29°C
5,2024-02-19 13:00:00,MEDIUM,0.3447,⚠ WARNING: Temperature=101.87°C
1,2024-02-26 01:00:00,MEDIUM,0.3438,⚠ WARNING: Temperature=98.53°C | ⚠ CRITICAL: Vibration=2.2977 mm/s
4,2024-02-19 06:00:00,MEDIUM,0.3437,⚠ WARNING: Temperature=99.62°C
3,2024-02-22 00:00:00,MEDIUM,0.3434,⚠ CRITICAL: Temperature=110.09°C
2,2024-02-13 14:00:00,MEDIUM,0.3416,⚠ WARNING: Temperature=97.11°C
2,2024-02-13 19:00:00,MEDIUM,0.3404,⚠ WARNING: Temperature=96.07°C
5,2024-02-26 00:00:00,MEDIUM,0.3398,⚠ WARNING: Temperature=104.38°C
5,2024-02-18 13:00:00,MEDIUM,0.3394,⚠ WARNING: Temperature=98.43°C
2,2024-02-18 15:00:00,MEDIUM,0.3391,⚠ WARNING: Temperature=101.25°C
2,2024-02-20 19:00:00,MEDIUM,0.3389,⚠ WARNING: Temperature=102.68°C
4,2024-02-23 01:00:00,MEDIUM,0.3388,⚠ WARNING: Temperature=104.41°C | ⚠ CRITICAL: Vibration=2.0555 mm/s
2,2024-02-13 21:00:00,MEDIUM,0.338,⚠ WARNING: Temperature=95.33°C
2,2024-02-25 01:00:00,MEDIUM,0.3378,⚠ CRITICAL: Temperature=112.1°C
2,2024-02-14 10:00:00,MEDIUM,0.3371,⚠ WARNING: Temperature=97.83°C
4,2024-02-21 02:00:00,MEDIUM,0.3367,⚠ WARNING: Temperature=102.08°C
5,2024-02-13 18:00:00,MEDIUM,0.3365,⚠ WARNING: Temperature=96.15°C
4,2024-02-21 00:00:00,MEDIUM,0.3352,⚠ WARNING: Temperature=104.4°C
2,2024-02-17 09:00:00,MEDIUM,0.3327,⚠ WARNING: Temperature=100.64°C
2,2024-02-29 13:00:00,MEDIUM,0.3325,⚠ CRITICAL: Temperature=119.46°C | ⚠ CRITICAL: Vibration=2.2445 mm/s
3,2024-02-12 16:00:00,MEDIUM,0.3324,⚠ WARNING: Temperature=97.15°C
2,2024-02-18 18:00:00,MEDIUM,0.3321,⚠ WARNING: Temperature=103.76°C
2,2024-02-18 22:00:00,MEDIUM,0.3321,⚠ WARNING: Temperature=102.22°C
4,2024-02-25 00:00:00,MEDIUM,0.3318,⚠ WARNING: Temperature=105.1°C | ⚠ CRITICAL: Vibration=2.115 mm/s
2,2024-02-17 12:00:00,MEDIUM,0.3314,⚠ WARNING: Temperature=100.91°C
5,2024-02-07 19:00:00,MEDIUM,0.3313,⚠ WARNING: Temperature=96.19°C
2,2024-02-15 13:00:00,MEDIUM,0.3309,⚠ WARNING: Temperature=99.18°C
5,2024-02-15 07:00:00,MEDIUM,0.3304,⚠ WARNING: Temperature=97.23°C
5,2024-02-14 00:00:00,MEDIUM,0.3303,⚠ WARNING: Temperature=95.41°C
2,2024-02-19 19:00:00,MEDIUM,0.3287,⚠ WARNING: Temperature=101.55°C
2,2024-02-18 08:00:00,MEDIUM,0.3282,⚠ WARNING: Temperature=100.14°C
3,2024-02-14 15:00:00,MEDIUM,0.3273,⚠ WARNING: Temperature=99.42°C
5,2024-02-14 19:00:00,MEDIUM,0.3258,⚠ WARNING: Temperature=98.12°C
4,2024-02-18 01:00:00,MEDIUM,0.3258,⚠ WARNING: Temperature=100.98°C
2,2024-02-19 02:00:00,MEDIUM,0.3256,⚠ WARNING: Temperature=105.95°C
3,2024-02-06 08:00:00,MEDIUM,0.3254,⚠ WARNING: Temperature=95.61°C
2,2024-02-15 10:00:00,MEDIUM,0.3251,⚠ WARNING: Temperature=98.85°C
3,2024-02-16 12:00:00,MEDIUM,0.3248,⚠ WARNING: Temperature=101.74°C
3,2024-02-09 05:00:00,MEDIUM,0.3248,⚠ WARNING: Temperature=98.87°C
3,2024-02-15 20:00:00,MEDIUM,0.3242,⚠ WARNING: Temperature=102.72°C
5,2024-02-26 12:00:00,MEDIUM,0.3241,⚠ WARNING: Temperature=107.72°C | ⚠ CRITICAL: Vibration=2.0044 mm/s
1,2024-02-22 08:00:00,MEDIUM,0.3236,⚠ WARNING: Temperature=98.98°C
4,2024-02-19 09:00:00,MEDIUM,0.3235,⚠ WARNING: Temperature=101.7°C
4,2024-02-24 01:00:00,MEDIUM,0.3231,⚠ WARNING: Temperature=107.27°C
2,2024-02-18 02:00:00,MEDIUM,0.3229,⚠ WARNING: Temperature=99.78°C
3,2024-02-16 16:00:00,MEDIUM,0.3227,⚠ WARNING: Temperature=101.8°C
5,2024-02-18 22:00:00,MEDIUM,0.3227,⚠ WARNING: Temperature=102.31°C
2,2024-02-19 20:00:00,MEDIUM,0.3224,⚠ WARNING: Temperature=104.77°C
3,2024-02-02 18:00:00,MEDIUM,0.3217,⚠ WARNING: Temperature=96.5°C
2,2024-02-07 22:00:00,MEDIUM,0.3212,⚠ WARNING: Temperature=95.84°C
3,2024-02-02 08:00:00,MEDIUM,0.321,⚠ WARNING: Temperature=95.14°C
2,2024-02-19 21:00:00,MEDIUM,0.3207,⚠ WARNING: Temperature=105.99°C
3,2024-02-17 15:00:00,MEDIUM,0.3205,⚠ WARNING: Temperature=104.25°C
3,2024-02-08 18:00:00,MEDIUM,0.3204,⚠ WARNING: Temperature=96.95°C
5,2024-02-18 11:00:00,MEDIUM,0.3202,⚠ WARNING: Temperature=103.04°C
1,2024-02-21 14:00:00,MEDIUM,0.3202,⚠ WARNING: Temperature=96.99°C
3,2024-02-14 16:00:00,MEDIUM,0.3199,⚠ WARNING: Temperature=98.49°C
5,2024-02-14 18:00:00,MEDIUM,0.3197,⚠ WARNING: Temperature=97.52°C
4,2024-02-13 20:00:00,MEDIUM,0.3193,⚠ WARNING: Temperature=95.91°C
2,2024-02-08 18:00:00,MEDIUM,0.3193,⚠ WARNING: Temperature=96.33°C
3,2024-02-19 00:00:00,MEDIUM,0.3193,⚠ WARNING: Temperature=107.41°C
3,2024-02-10 22:00:00,MEDIUM,0.319,⚠ WARNING: Temperature=97.56°C
4,2024-02-16 02:00:00,MEDIUM,0.319,⚠ WARNING: Temperature=98.79°C
1,2024-02-22 10:00:00,MEDIUM,0.3181,⚠ WARNING: Temperature=98.65°C
2,2024-02-14 09:00:00,MEDIUM,0.3179,⚠ WARNING: Temperature=97.47°C
4,2024-02-15 03:00:00,MEDIUM,0.3179,⚠ WARNING: Temperature=97.34°C
3,2024-02-19 02:00:00,MEDIUM,0.3176,⚠ WARNING: Temperature=106.11°C
3,2024-02-19 06:00:00,MEDIUM,0.317,⚠ WARNING: Temperature=109.5°C
3,2024-02-16 21:00:00,MEDIUM,0.316,⚠ WARNING: Temperature=103.17°C
3,2024-02-17 06:00:00,MEDIUM,0.3159,⚠ WARNING: Temperature=103.12°C
4,2024-02-19 12:00:00,MEDIUM,0.3155,⚠ WARNING: Temperature=98.82°C
5,2024-02-19 17:00:00,MEDIUM,0.3144,⚠ WARNING: Temperature=101.6°C
2,2024-02-19 10:00:00,MEDIUM,0.3143,⚠ WARNING: Temperature=103.1°C
5,2024-02-14 20:00:00,MEDIUM,0.3141,⚠ WARNING: Temperature=95.92°C
2,2024-02-16 13:00:00,MEDIUM,0.314,⚠ WARNING: Temperature=100.33°C
3,2024-02-28 22:00:00,MEDIUM,0.3138,⚠ CRITICAL: Temperature=120.29°C | ⚠ CRITICAL: Vibration=2.2544 mm/s
1,2024-02-23 22:00:00,MEDIUM,0.3134,⚠ WARNING: Temperature=99.57°C | ⚠ CRITICAL: Vibration=2.0255 mm/s
3,2024-02-15 21:00:00,MEDIUM,0.3125,⚠ WARNING: Temperature=102.77°C
5,2024-02-19 08:00:00,MEDIUM,0.3124,⚠ WARNING: Temperature=99.49°C
4,2024-02-19 08:00:00,MEDIUM,0.3108,⚠ WARNING: Temperature=100.42°C
5,2024-02-16 14:00:00,MEDIUM,0.3101,⚠ WARNING: Temperature=101.72°C
2,2024-02-14 07:00:00,MEDIUM,0.3101,⚠ WARNING: Temperature=100.39°C
3,2024-02-17 08:00:00,MEDIUM,0.3099,⚠ WARNING: Temperature=105.6°C
3,2024-02-16 14:00:00,MEDIUM,0.3085,⚠ WARNING: Temperature=104.68°C
4,2024-02-20 00:00:00,MEDIUM,0.3081,⚠ WARNING: Temperature=106.73°C
4,2024-02-11 05:00:00,MEDIUM,0.308,⚠ WARNING: Temperature=96.26°C
2,2024-02-26 19:00:00,MEDIUM,0.3065,⚠ CRITICAL: Temperature=117.43°C
5,2024-02-19 02:00:00,MEDIUM,0.3061,⚠ WARNING: Temperature=103.65°C
2,2024-02-13 11:00:00,MEDIUM,0.3054,⚠ WARNING: Temperature=100.35°C
4,2024-02-21 01:00:00,MEDIUM,0.3051,⚠ WARNING: Temperature=107.4°C
4,2024-02-15 00:00:00,MEDIUM,0.305,⚠ WARNING: Temperature=95.68°C
3,2024-02-19 01:00:00,MEDIUM,0.3044,⚠ WARNING: Temperature=108.93°C
5,2024-02-18 09:00:00,MEDIUM,0.3042,⚠ WARNING: Temperature=98.84°C
3,2024-02-21 00:00:00,MEDIUM,0.3038,⚠ WARNING: Temperature=105.35°C
1,2024-02-19 13:00:00,MEDIUM,0.3015,⚠ WARNING: Temperature=96.21°C
2,2024-02-13 07:00:00,MEDIUM,0.3013,⚠ WARNING: Temperature=97.4°C
4,2024-02-10 18:00:00,MEDIUM,0.3011,⚠ WARNING: Temperature=95.95°C
3,2024-02-17 07:00:00,MEDIUM,0.3008,⚠ WARNING: Temperature=103.1°C
2,2024-02-18 12:00:00,MEDIUM,0.3002,⚠ WARNING: Temperature=104.41°C
5,2024-02-16 07:00:00,MEDIUM,0.2986,⚠ WARNING: Temperature=97.11°C
3,2024-02-17 22:00:00,MEDIUM,0.298,⚠ WARNING: Temperature=102.14°C
1,2024-02-21 19:00:00,MEDIUM,0.2976,⚠ WARNING: Temperature=100.21°C
1,2024-02-19 04:00:00,MEDIUM,0.2973,⚠ WARNING: Temperature=96.74°C
1,2024-02-19 14:00:00,MEDIUM,0.2964,⚠ WARNING: Temperature=95.82°C
2,2024-02-18 23:00:00,MEDIUM,0.2958,⚠ WARNING: Temperature=102.85°C
2,2024-02-19 11:00:00,MEDIUM,0.2952,⚠ WARNING: Temperature=105.83°C
2,2024-02-13 09:00:00,MEDIUM,0.2945,⚠ WARNING: Temperature=98.66°C
4,2024-02-14 23:00:00,MEDIUM,0.2943,⚠ WARNING: Temperature=95.37°C
2,2024-02-13 18:00:00,MEDIUM,0.2917,⚠ WARNING: Temperature=98.65°C
2,2024-02-18 17:00:00,MEDIUM,0.2909,⚠ WARNING: Temperature=99.46°C
5,2024-02-15 00:00:00,MEDIUM,0.2909,⚠ WARNING: Temperature=96.9°C
2,2024-02-07 23:00:00,MEDIUM,0.2907,⚠ WARNING: Temperature=95.76°C
1,2024-02-22 13:00:00,MEDIUM,0.2907,⚠ WARNING: Temperature=98.7°C | ⚠ CRITICAL: Vibration=2.0295 mm/s
2,2024-02-17 14:00:00,MEDIUM,0.2898,⚠ WARNING: Temperature=101.34°C
3,2024-02-16 13:00:00,MEDIUM,0.2895,⚠ WARNING: Temperature=103.94°C
5,2024-02-18 23:00:00,MEDIUM,0.2889,⚠ WARNING: Temperature=103.81°C
3,2024-02-16 18:00:00,MEDIUM,0.2887,⚠ WARNING: Temperature=104.18°C
4,2024-02-14 12:00:00,MEDIUM,0.288,⚠ WARNING: Temperature=97.34°C
3,2024-02-17 17:00:00,MEDIUM,0.287,⚠ WARNING: Temperature=103.13°C
3,2024-02-12 22:00:00,MEDIUM,0.2867,⚠ WARNING: Temperature=99.8°C
3,2024-02-16 17:00:00,MEDIUM,0.2865,⚠ WARNING: Temperature=102.2°C
5,2024-02-19 12:00:00,MEDIUM,0.2864,⚠ WARNING: Temperature=100.59°C
4,2024-02-14 11:00:00,MEDIUM,0.2862,⚠ WARNING: Temperature=99.08°C
2,2024-02-17 04:00:00,MEDIUM,0.2853,⚠ WARNING: Temperature=100.39°C
1,2024-02-19 05:00:00,MEDIUM,0.2849,⚠ WARNING: Temperature=95.4°C
4,2024-02-12 06:00:00,MEDIUM,0.2845,⚠ WARNING: Temperature=95.89°C
5,2024-02-19 01:00:00,MEDIUM,0.2843,⚠ WARNING: Temperature=101.0°C
1,2024-02-21 12:00:00,MEDIUM,0.2835,⚠ WARNING: Temperature=98.75°C
4,2024-02-08 21:00:00,MEDIUM,0.2833,⚠ WARNING: Temperature=96.0°C
1,2024-02-17 23:00:00,MEDIUM,0.2823,⚠ WARNING: Temperature=95.56°C
5,2024-02-19 21:00:00,MEDIUM,0.2821,⚠ WARNING: Temperature=104.47°C
5,2024-02-18 07:00:00,MEDIUM,0.282,⚠ WARNING: Temperature=98.65°C
3,2024-02-10 03:00:00,MEDIUM,0.2815,⚠ WARNING: Temperature=96.14°C
2,2024-02-19 23:00:00,MEDIUM,0.2814,⚠ WARNING: Temperature=106.79°C
4,2024-02-12 07:00:00,MEDIUM,0.281,⚠ WARNING: Temperature=95.84°C
2,2024-02-11 10:00:00,MEDIUM,0.2809,⚠ WARNING: Temperature=96.7°C
3,2024-02-11 03:00:00,MEDIUM,0.2803,⚠ WARNING: Temperature=95.68°C
5,2024-02-08 18:00:00,MEDIUM,0.2793,⚠ WARNING: Temperature=96.09°C
5,2024-02-14 06:00:00,MEDIUM,0.2793,⚠ WARNING: Temperature=95.51°C
4,2024-02-14 08:00:00,MEDIUM,0.2789,⚠ WARNING: Temperature=97.07°C
3,2024-02-16 00:00:00,MEDIUM,0.2772,⚠ WARNING: Temperature=101.45°C
4,2024-02-19 05:00:00,MEDIUM,0.2767,⚠ WARNING: Temperature=95.33°C
4,2024-02-16 05:00:00,MEDIUM,0.2757,⚠ WARNING: Temperature=99.42°C
2,2024-02-13 10:00:00,MEDIUM,0.2754,⚠ WARNING: Temperature=99.22°C
3,2024-02-06 11:00:00,MEDIUM,0.2753,⚠ WARNING: Temperature=96.61°C
1,2024-02-19 10:00:00,MEDIUM,0.2743,⚠ WARNING: Temperature=95.13°C
3,2024-02-15 17:00:00,MEDIUM,0.2742,⚠ WARNING: Temperature=98.71°C
2,2024-02-09 17:00:00,MEDIUM,0.2741,⚠ WARNING: Temperature=96.79°C
5,2024-02-16 03:00:00,MEDIUM,0.2738,⚠ WARNING: Temperature=97.16°C
5,2024-02-14 16:00:00,MEDIUM,0.2738,⚠ WARNING: Temperature=95.59°C
1,2024-02-22 12:00:00,MEDIUM,0.272,⚠ WARNING: Temperature=98.99°C | ⚠ CRITICAL: Vibration=2.0765 mm/s
4,2024-02-12 11:00:00,MEDIUM,0.2716,⚠ WARNING: Temperature=95.57°C
3,2024-02-14 17:00:00,MEDIUM,0.2716,⚠ WARNING: Temperature=102.24°C
3,2024-02-07 23:00:00,MEDIUM,0.2707,⚠ WARNING: Temperature=97.74°C
2,2024-02-12 23:00:00,MEDIUM,0.27,⚠ WARNING: Temperature=95.81°C
4,2024-02-20 23:00:00,MEDIUM,0.2697,⚠ WARNING: Temperature=107.14°C
5,2024-02-18 04:00:00,MEDIUM,0.2692,⚠ WARNING: Temperature=100.36°C
4,2024-02-19 01:00:00,MEDIUM,0.2692,⚠ WARNING: Temperature=99.15°C
2,2024-02-18 03:00:00,MEDIUM,0.2685,⚠ WARNING: Temperature=99.53°C
2,2024-02-17 22:00:00,MEDIUM,0.2684,⚠ WARNING: Temperature=104.04°C
2,2024-02-15 23:00:00,MEDIUM,0.2677,⚠ WARNING: Temperature=98.71°C
1,2024-02-21 23:00:00,MEDIUM,0.2669,⚠ WARNING: Temperature=95.76°C
5,2024-02-18 06:00:00,MEDIUM,0.2662,⚠ WARNING: Temperature=99.79°C
3,2024-02-07 10:00:00,MEDIUM,0.2653,⚠ WARNING: Temperature=97.07°C
2,2024-02-14 19:00:00,MEDIUM,0.2651,⚠ WARNING: Temperature=97.27°C
2,2024-02-17 23:00:00,MEDIUM,0.2647,⚠ WARNING: Temperature=101.55°C
2,2024-02-15 02:00:00,MEDIUM,0.2647,⚠ WARNING: Temperature=100.92°C
5,2024-02-14 17:00:00,MEDIUM,0.2645,⚠ WARNING: Temperature=97.57°C
4,2024-02-17 07:00:00,MEDIUM,0.2645,⚠ WARNING: Temperature=103.53°C
2,2024-02-07 06:00:00,MEDIUM,0.2643,⚠ WARNING: Temperature=96.25°C
4,2024-02-22 01:00:00,MEDIUM,0.2641,⚠ WARNING: Temperature=105.82°C
5,2024-02-17 10:00:00,MEDIUM,0.2627,⚠ WARNING: Temperature=101.76°C
5,2024-02-15 05:00:00,MEDIUM,0.261,⚠ WARNING: Temperature=96.69°C
2,2024-02-14 08:00:00,MEDIUM,0.261,⚠ WARNING: Temperature=96.08°C
3,2024-02-17 09:00:00,MEDIUM,0.2602,⚠ WARNING: Temperature=107.56°C
2,2024-02-17 19:00:00,MEDIUM,0.2598,⚠ WARNING: Temperature=102.15°C
5,2024-02-16 04:00:00,MEDIUM,0.2596,⚠ WARNING: Temperature=98.7°C
3,2024-02-02 10:00:00,MEDIUM,0.2596,⚠ WARNING: Temperature=95.0°C
4,2024-02-19 11:00:00,MEDIUM,0.2594,⚠ WARNING: Temperature=104.58°C
4,2024-02-20 01:00:00,MEDIUM,0.2593,⚠ WARNING: Temperature=102.4°C
3,2024-02-14 10:00:00,MEDIUM,0.2589,⚠ WARNING: Temperature=96.3°C
5,2024-02-18 08:00:00,MEDIUM,0.2586,⚠ WARNING: Temperature=99.13°C
5,2024-02-19 00:00:00,MEDIUM,0.2582,⚠ WARNING: Temperature=99.08°C
2,2024-02-14 14:00:00,MEDIUM,0.2579,⚠ WARNING: Temperature=99.48°C
3,2024-02-17 23:00:00,MEDIUM,0.2579,⚠ WARNING: Temperature=104.07°C
2,2024-02-26 20:00:00,MEDIUM,0.2576,⚠ CRITICAL: Temperature=114.83°C | ⚠ CRITICAL: Vibration=2.033 mm/s
2,2024-02-13 23:00:00,MEDIUM,0.2573,⚠ WARNING: Temperature=98.1°C
3,2024-02-14 09:00:00,MEDIUM,0.2567,⚠ WARNING: Temperature=101.32°C
3,2024-02-08 23:00:00,MEDIUM,0.2563,⚠ WARNING: Temperature=97.59°C
4,2024-02-15 01:00:00,MEDIUM,0.2557,⚠ WARNING: Temperature=97.01°C
3,2024-02-17 11:00:00,MEDIUM,0.2542,⚠ WARNING: Temperature=104.73°C
2,2024-02-15 07:00:00,MEDIUM,0.2541,⚠ WARNING: Temperature=100.78°C
2,2024-02-15 15:00:00,MEDIUM,0.2534,⚠ WARNING: Temperature=97.1°C
2,2024-02-09 15:00:00,MEDIUM,0.2527,⚠ WARNING: Temperature=95.95°C
4,2024-02-14 06:00:00,MEDIUM,0.2522,⚠ WARNING: Temperature=100.09°C
3,2024-02-17 19:00:00,MEDIUM,0.2521,⚠ WARNING: Temperature=101.36°C
3,2024-02-10 19:00:00,MEDIUM,0.2518,⚠ WARNING: Temperature=98.39°C
5,2024-02-13 17:00:00,MEDIUM,0.2516,⚠ WARNING: Temperature=97.02°C
2,2024-02-13 02:00:00,MEDIUM,0.2516,⚠ WARNING: Temperature=96.2°C
5,2024-02-15 08:00:00,MEDIUM,0.2515,⚠ WARNING: Temperature=96.09°C
2,2024-02-18 04:00:00,MEDIUM,0.2514,⚠ WARNING: Temperature=99.94°C
5,2024-02-13 07:00:00,MEDIUM,0.2509,⚠ WARNING: Temperature=97.63°C
2,2024-02-13 22:00:00,MEDIUM,0.2502,⚠ WARNING: Temperature=97.39°C
2,2024-02-11 21:00:00,MEDIUM,0.2502,⚠ WARNING: Temperature=95.02°C
2,2024-02-14 01:00:00,MEDIUM,0.2501,⚠ WARNING: Temperature=97.35°C
1,2024-02-18 14:00:00,LOW,0.2495,⚠ WARNING: Temperature=95.48°C
3,2024-02-14 20:00:00,LOW,0.2488,⚠ WARNING: Temperature=100.99°C
2,2024-02-14 17:00:00,LOW,0.2486,⚠ WARNING: Temperature=96.86°C
3,2024-02-10 23:00:00,LOW,0.2485,⚠ WARNING: Temperature=96.26°C
3,2024-02-15 16:00:00,LOW,0.2483,⚠ WARNING: Temperature=101.52°C
3,2024-02-12 08:00:00,LOW,0.248,⚠ WARNING: Temperature=95.62°C
5,2024-02-19 18:00:00,LOW,0.2478,⚠ WARNING: Temperature=104.22°C
5,2024-02-18 15:00:00,LOW,0.2476,⚠ WARNING: Temperature=101.49°C
2,2024-02-16 08:00:00,LOW,0.2467,⚠ WARNING: Temperature=103.31°C
3,2024-02-07 14:00:00,LOW,0.2467,⚠ WARNING: Temperature=95.62°C
5,2024-02-14 23:00:00,LOW,0.2465,⚠ WARNING: Temperature=99.76°C
5,2024-02-17 14:00:00,LOW,0.2462,⚠ WARNING: Temperature=98.35°C
3,2024-02-15 18:00:00,LOW,0.2462,⚠ WARNING: Temperature=101.4°C
3,2024-02-16 07:00:00,LOW,0.2461,⚠ WARNING: Temperature=103.05°C
3,2024-02-17 14:00:00,LOW,0.2447,⚠ WARNING: Temperature=106.34°C
3,2024-02-09 08:00:00,LOW,0.2447,⚠ WARNING: Temperature=97.84°C
4,2024-02-14 10:00:00,LOW,0.2443,⚠ WARNING: Temperature=95.57°C
5,2024-02-17 09:00:00,LOW,0.2431,⚠ WARNING: Temperature=101.08°C
3,2024-02-17 03:00:00,LOW,0.2431,⚠ WARNING: Temperature=101.42°C
3,2024-02-11 20:00:00,LOW,0.2425,⚠ WARNING: Temperature=98.86°C
5,2024-02-13 06:00:00,LOW,0.2421,⚠ WARNING: Temperature=98.35°C
2,2024-02-17 20:00:00,LOW,0.24,⚠ WARNING: Temperature=98.16°C
2,2024-02-17 18:00:00,LOW,0.24,⚠ WARNING: Temperature=103.96°C
5,2024-02-16 19:00:00,LOW,0.2398,⚠ WARNING: Temperature=100.5°C
2,2024-02-17 10:00:00,LOW,0.2397,⚠ WARNING: Temperature=100.71°C
3,2024-02-09 17:00:00,LOW,0.2394,⚠ WARNING: Temperature=96.9°C
2,2024-02-12 08:00:00,LOW,0.2391,⚠ WARNING: Temperature=98.66°C
1,2024-02-21 16:00:00,LOW,0.2387,⚠ WARNING: Temperature=97.92°C
3,2024-02-17 18:00:00,LOW,0.2386,⚠ WARNING: Temperature=104.06°C
2,2024-02-13 08:00:00,LOW,0.2381,⚠ WARNING: Temperature=97.18°C
2,2024-02-12 05:00:00,LOW,0.2376,⚠ WARNING: Temperature=96.1°C
