machine_id,timestamp,temperature,vibration,pressure,rpm,oil_level,failure
5,2024-01-01 17:00:00,78.76,0.2644,92.04,1465.8,89.12,0
5,2024-01-01 18:00:00,71.41,0.299,90.44,1490.1,89.84,0
5,2024-01-01 19:00:00,72.4,0.3067,100.31,1493.2,90.97,0
5,2024-01-01 20:00:00,75.54,0.3129,104.52,1471.1,91.11,0
5,2024-01-01 21:00:00,75.48,0.2437,93.23,1472.5,89.2,0
5,2024-01-01 22:00:00,77.8,0.3655,104.04,1472.7,89.51,0
5,2024-01-01 23:00:00,72.92,0.3614,105.65,1481.2,89.7,0
5,2024-01-02 00:00:00,74.14,0.317,88.04,1501.3,88.32,1
5,2024-01-02 01:00:00,80.67,0.2783,95.42,1494.7,89.96,0
5,2024-01-02 02:00:00,77.03,0.2968,95.73,1502.2,88.26,0
5,2024-01-02 03:00:00,75.34,0.2874,93.07,1478.7,90.85,0
5,2024-01-02 04:00:00,74.19,0.3515,97.5,1491.2,89.75,0
5,2024-01-02 05:00:00,74.15,0.3871,92.29,1482.2,90.36,0
5,2024-01-02 06:00:00,72.41,0.3247,88.21,1468.4,90.27,0
5,2024-01-02 07:00:00,75.09,0.3197,99.44,1479.1,91.72,0
5,2024-01-02 08:00:00,73.74,0.2784,101.93,1495.9,90.07,0
5,2024-01-02 09:00:00,77.05,0.3848,102.35,1486.6,89.21,0
5,2024-01-02 10:00:00,78.14,0.3736,99.83,1488.7,90.31,0
5,2024-01-02 11:00:00,72.69,0.2592,91.89,1484.1,90.42,0
5,2024-01-02 12:00:00,78.05,0.2169,100.87,1476.9,89.22,0
5,2024-01-02 13:00:00,75.25,0.4204,92.58,1429.1,90.18,0
5,2024-01-02 14:00:00,76.5,0.3418,92.23,1451.5,90.75,0
5,2024-01-02 15:00:00,76.15,0.3338,89.34,1474.8,89.35,0
5,2024-01-02 16:00:00,75.17,0.3699,96.23,1485.5,91.33,0
5,2024-01-02 17:00:00,77.46,0.308,86.46,1504.5,90.9,0
5,2024-01-02 18:00:00,76.29,0.363,103.41,1509.0,89.13,0
5,2024-01-02 19:00:00,76.83,0.3375,95.18,1450.0,90.3,1
5,2024-01-02 20:00:00,75.18,0.2987,96.39,1468.9,89.51,0
5,2024-01-02 21:00:00,76.87,0.3764,92.75,1454.1,89.54,0
5,2024-01-02 22:00:00,73.72,0.3968,90.68,1484.3,90.46,0
5,2024-01-02 23:00:00,70.24,0.3258,90.16,1464.7,90.2,0
5,2024-01-03 00:00:00,74.56,0.3038,93.78,1460.7,89.03,0
5,2024-01-03 01:00:00,75.35,0.2828,100.96,1499.6,89.74,0
5,2024-01-03 02:00:00,80.28,0.3664,102.0,1479.6,91.13,0
5,2024-01-03 03:00:00,73.86,0.3131,99.47,1493.5,88.93,0
5,2024-01-03 04:00:00,80.56,0.3866,96.62,1497.1,91.19,0
5,2024-01-03 05:00:00,78.53,0.3273,100.43,1473.2,88.84,0
5,2024-01-03 06:00:00,76.15,0.2974,110.52,1480.5,90.98,0
5,2024-01-03 07:00:00,78.62,0.2728,102.13,1432.8,88.53,0
5,2024-01-03 08:00:00,75.93,0.3375,112.96,1484.5,90.64,0
5,2024-01-03 09:00:00,76.53,0.3393,102.14,1458.8,88.94,0
5,2024-01-03 10:00:00,76.65,0.3138,91.54,1484.1,90.69,0
5,2024-01-03 11:00:00,78.37,0.4084,96.74,1521.1,90.09,0
5,2024-01-03 12:00:00,72.18,0.3654,101.2,1503.5,90.08,0
5,2024-01-03 13:00:00,75.67,0.3211,109.16,1492.9,89.09,0
5,2024-01-03 14:00:00,75.36,0.4211,96.2,1483.6,90.35,0
5,2024-01-03 15:00:00,76.46,0.4139,79.85,1465.1,88.0,0
5,2024-01-03 16:00:00,76.26,0.3226,107.42,1468.8,90.72,0
5,2024-01-03 17:00:00,76.49,0.425,87.52,1464.7,88.3,0
5,2024-01-03 18:00:00,78.08,0.3415,91.69,1480.8,91.15,0
5,2024-01-03 19:00:00,76.27,0.3673,99.45,1449.0,90.26,0
5,2024-01-03 20:00:00,77.16,0.4209,106.02,1452.8,89.98,0
5,2024-01-03 21:00:00,75.05,0.2631,97.58,1474.6,90.97,0
5,2024-01-03 22:00:00,76.65,0.3605,89.54,1513.4,91.62,0
5,2024-01-03 23:00:00,77.45,0.3234,92.77,1493.9,88.63,0
5,2024-01-04 00:00:00,76.77,0.4318,89.35,1455.7,87.5,0
5,2024-01-04 01:00:00,76.82,0.393,103.9,1490.2,90.48,0
5,2024-01-04 02:00:00,80.15,0.3472,100.39,1510.1,88.45,0
5,2024-01-04 03:00:00,76.13,0.3723,101.11,1434.8,88.8,0
5,2024-01-04 04:00:00,77.01,0.3803,94.22,1468.9,88.46,0
5,2024-01-04 05:00:00,75.49,0.359,106.01,1508.7,89.04,0
5,2024-01-04 06:00:00,78.79,0.2639,95.24,1427.6,87.83,0
5,2024-01-04 07:00:00,79.27,0.3657,91.24,1463.7,90.44,0
5,2024-01-04 08:00:00,74.2,0.3682,104.71,1492.6,89.17,1
5,2024-01-04 09:00:00,75.55,0.3069,90.65,1448.9,89.92,1
5,2024-01-04 10:00:00,78.56,0.3374,89.47,1437.3,91.03,0
5,2024-01-04 11:00:00,76.3,0.3665,90.03,1440.1,90.58,0
5,2024-01-04 12:00:00,77.23,0.3627,92.85,1495.2,88.58,0
5,2024-01-04 13:00:00,79.57,0.4048,102.57,1464.5,87.5,0
5,2024-01-04 14:00:00,78.15,0.3904,95.86,1457.8,90.08,0
5,2024-01-04 15:00:00,73.01,0.465,100.85,1449.7,88.65,0
5,2024-01-04 16:00:00,76.34,0.3137,99.22,1503.6,88.14,0
5,2024-01-04 17:00:00,77.18,0.3517,97.16,1465.0,90.21,0
5,2024-01-04 18:00:00,77.94,0.3526,93.22,1513.4,87.51,0
5,2024-01-04 19:00:00,79.41,0.3159,87.99,1461.6,89.07,1
5,2024-01-04 20:00:00,75.78,0.3368,98.08,1489.5,89.18,0
5,2024-01-04 21:00:00,77.52,0.4023,105.06,1522.6,90.22,0
5,2024-01-04 22:00:00,78.35,0.4315,94.4,1470.2,89.07,0
5,2024-01-04 23:00:00,75.58,0.3158,99.19,1452.5,89.29,0
5,2024-01-05 00:00:00,75.86,0.4414,97.78,1498.3,88.64,0
5,2024-01-05 01:00:00,76.45,0.3913,101.86,1471.1,87.64,0
5,2024-01-05 02:00:00,72.7,0.3448,96.16,1482.7,87.99,0
5,2024-01-05 03:00:00,75.2,0.3622,96.98,1494.4,89.83,0
5,2024-01-05 04:00:00,76.21,0.4116,99.79,1452.5,89.4,1
5,2024-01-05 05:00:00,76.42,0.345,94.8,1471.8,90.84,0
5,2024-01-05 06:00:00,78.69,0.4221,87.88,1474.9,89.88,0
5,2024-01-05 07:00:00,77.32,0.3356,91.8,1500.0,90.43,0
5,2024-01-05 08:00:00,76.37,0.4409,98.28,1453.2,88.22,0
5,2024-01-05 09:00:00,73.33,0.4048,90.56,1461.0,89.22,0
5,2024-01-05 10:00:00,77.1,0.426,92.03,1489.5,89.21,0
5,2024-01-05 11:00:00,76.35,0.4913,102.02,1471.8,89.76,0
5,2024-01-05 12:00:00,75.97,0.4078,94.48,1450.3,88.7,0
5,2024-01-05 13:00:00,73.87,0.3536,96.24,1469.5,89.5,0
5,2024-01-05 14:00:00,78.21,0.3397,100.01,1475.9,88.4,0
5,2024-01-05 15:00:00,76.54,0.3308,93.09,1447.1,89.05,0
5,2024-01-05 16:00:00,74.25,0.3508,85.9,1451.9,89.28,0
5,2024-01-05 17:00:00,78.13,0.439,94.23,1446.6,90.25,0
5,2024-01-05 18:00:00,74.49,0.3927,99.41,1453.7,89.33,0
5,2024-01-05 19:00:00,80.9,0.3774,90.32,1450.3,88.78,0
5,2024-01-05 20:00:00,76.17,0.4143,97.57,1490.2,89.27,0
5,2024-01-05 21:00:00,75.73,0.412,100.42,1458.9,88.47,0
5,2024-01-05 22:00:00,77.99,0.3587,84.42,1491.0,89.67,0
5,2024-01-05 23:00:00,77.15,0.3815,101.8,1471.1,87.84,0
5,2024-01-06 00:00:00,73.47,0.4009,93.11,1467.0,87.86,0
5,2024-01-06 01:00:00,80.38,0.4481,100.61,1434.4,88.76,0
5,2024-01-06 02:00:00,75.07,0.3632,104.1,1458.7,88.56,0
5,2024-01-06 03:00:00,77.8,0.5066,95.71,1440.8,88.46,0
5,2024-01-06 04:00:00,76.6,0.457,92.42,1457.7,89.13,0
5,2024-01-06 05:00:00,77.32,0.4106,96.21,1485.4,88.5,0
5,2024-01-06 06:00:00,76.5,0.4534,97.78,1489.9,88.15,0
5,2024-01-06 07:00:00,77.17,0.3825,84.34,1498.2,90.26,0
5,2024-01-06 08:00:00,74.9,0.4646,95.21,1428.5,88.2,0
5,2024-01-06 09:00:00,74.71,0.4205,101.47,1436.9,90.75,0
5,2024-01-06 10:00:00,78.76,0.4437,93.95,1475.0,89.29,0
5,2024-01-06 11:00:00,76.56,0.3821,98.87,1495.7,86.19,0
5,2024-01-06 12:00:00,77.71,0.3633,101.02,1446.5,86.67,0
5,2024-01-06 13:00:00,76.15,0.4199,103.12,1450.8,88.87,0
5,2024-01-06 14:00:00,77.38,0.3969,96.89,1450.8,89.65,0
5,2024-01-06 15:00:00,78.2,0.4296,87.4,1514.9,87.38,0
5,2024-01-06 16:00:00,76.63,0.4209,93.42,1477.5,88.85,0
5,2024-01-06 17:00:00,76.72,0.4106,93.84,1455.7,88.87,0
5,2024-01-06 18:00:00,78.9,0.3799,95.37,1429.7,88.9,0
5,2024-01-06 19:00:00,77.91,0.3383,105.16,1463.6,89.5,0
5,2024-01-06 20:00:00,80.56,0.4185,96.92,1467.7,90.01,0
5,2024-01-06 21:00:00,77.99,0.4188,103.61,1448.9,88.65,0
5,2024-01-06 22:00:00,77.21,0.3985,90.28,1486.0,88.32,0
5,2024-01-06 23:00:00,76.01,0.2996,96.77,1413.0,88.57,0
5,2024-01-07 00:00:00,79.39,0.3684,88.39,1453.4,90.09,0
5,2024-01-07 01:00:00,78.93,0.3815,96.2,1496.3,88.2,0
5,2024-01-07 02:00:00,78.05,0.5049,93.06,1467.0,88.07,0
5,2024-01-07 03:00:00,79.78,0.4756,97.67,1465.8,88.94,0
5,2024-01-07 04:00:00,76.01,0.4562,90.17,1460.6,89.47,0
5,2024-01-07 05:00:00,78.68,0.3606,103.01,1485.4,89.08,0
5,2024-01-07 06:00:00,79.4,0.4126,95.34,1484.4,88.9,1
5,2024-01-07 07:00:00,80.07,0.3975,107.48,1460.1,87.61,0
5,2024-01-07 08:00:00,76.17,0.4574,95.21,1471.3,89.34,0
5,2024-01-07 09:00:00,77.84,0.4207,90.56,1467.2,89.43,0
5,2024-01-07 10:00:00,79.0,0.433,91.3,1452.7,86.7,0
5,2024-01-07 11:00:00,79.05,0.3528,93.09,1501.0,88.98,0
5,2024-01-07 12:00:00,80.3,0.4281,93.79,1476.1,89.41,0
5,2024-01-07 13:00:00,75.67,0.3608,93.37,1461.8,88.96,0
5,2024-01-07 14:00:00,82.04,0.396,98.41,1456.3,88.7,0
5,2024-01-07 15:00:00,75.86,0.4654,99.46,1463.3,89.51,0
5,2024-01-07 16:00:00,80.16,0.4361,87.66,1428.9,88.26,0
5,2024-01-07 17:00:00,77.89,0.5171,84.2,1483.4,87.87,0
5,2024-01-07 18:00:00,79.86,0.4364,97.58,1460.5,87.05,0
5,2024-01-07 19:00:00,78.75,0.4707,94.14,1478.9,89.74,0
5,2024-01-07 20:00:00,77.94,0.4417,102.6,1475.8,88.91,1
5,2024-01-07 21:00:00,76.35,0.4478,93.69,1463.0,87.35,0
5,2024-01-07 22:00:00,76.62,0.4268,95.24,1469.4,88.99,0
5,2024-01-07 23:00:00,80.09,0.4225,97.74,1454.0,88.1,0
5,2024-01-08 00:00:00,79.12,0.4867,88.68,1466.8,90.06,0
5,2024-01-08 01:00:00,75.23,0.483,99.58,1457.9,87.16,0
5,2024-01-08 02:00:00,76.68,0.375,95.91,1462.3,87.69,1
5,2024-01-08 03:00:00,77.72,0.3516,99.57,1442.3,88.78,0
5,2024-01-08 04:00:00,76.6,0.4017,97.36,1471.8,88.24,1
5,2024-01-08 05:00:00,80.07,0.369,97.64,1454.1,87.97,0
5,2024-01-08 06:00:00,78.5,0.3981,95.43,1465.1,90.8,0
5,2024-01-08 07:00:00,75.68,0.4097,102.79,1475.9,89.96,0
5,2024-01-08 08:00:00,75.65,0.4522,98.83,1477.9,88.18,0
5,2024-01-08 09:00:00,83.52,0.4444,98.19,1444.3,89.73,0
5,2024-01-08 10:00:00,77.81,0.4391,92.1,1455.1,86.41,0
5,2024-01-08 11:00:00,74.05,0.2837,97.23,1477.0,87.96,0
5,2024-01-08 12:00:00,78.35,0.4642,93.67,1443.8,89.02,0
5,2024-01-08 13:00:00,74.49,0.4916,98.52,1431.2,88.98,0
5,2024-01-08 14:00:00,77.58,0.5612,95.57,1462.2,88.27,0
5,2024-01-08 15:00:00,81.14,0.4057,92.39,1490.6,87.35,0
5,2024-01-08 16:00:00,79.2,0.5096,94.28,1457.7,88.97,0
5,2024-01-08 17:00:00,78.45,0.4238,92.1,1452.6,90.85,0
5,2024-01-08 18:00:00,79.39,0.4441,96.58,1477.5,87.06,0
5,2024-01-08 19:00:00,79.72,0.511,100.25,1468.3,86.58,0
5,2024-01-08 20:00:00,76.76,0.4519,92.0,1479.6,88.24,0
5,2024-01-08 21:00:00,76.69,0.5252,102.81,1450.1,89.56,0
5,2024-01-08 22:00:00,77.69,0.4727,100.53,1472.9,87.71,1
5,2024-01-08 23:00:00,78.1,0.3944,90.94,1471.2,87.47,0
5,2024-01-09 00:00:00,78.08,0.4764,92.69,1484.1,88.22,0
5,2024-01-09 01:00:00,76.9,0.4083,95.01,1479.9,87.1,0
5,2024-01-09 02:00:00,80.14,0.4291,97.22,1437.1,86.31,0
5,2024-01-09 03:00:00,77.46,0.3529,96.26,1442.4,89.18,0
5,2024-01-09 04:00:00,81.73,0.4336,93.24,1485.1,87.65,0
5,2024-01-09 05:00:00,82.18,0.4765,95.32,1427.1,89.15,0
5,2024-01-09 06:00:00,76.82,0.4404,95.1,1454.9,86.05,1
5,2024-01-09 07:00:00,77.44,0.4064,97.31,1457.6,87.91,0
5,2024-01-09 08:00:00,78.24,0.4419,89.84,1460.8,86.18,0
5,2024-01-09 09:00:00,77.39,0.5891,100.91,1461.8,88.73,0
5,2024-01-09 10:00:00,80.42,0.3552,92.93,1478.9,88.77,1
5,2024-01-09 11:00:00,76.84,0.4634,96.05,1431.7,90.47,0
5,2024-01-09 12:00:00,77.51,0.4847,98.95,1460.3,88.78,0
5,2024-01-09 13:00:00,81.94,0.5403,87.21,1454.9,88.45,0
5,2024-01-09 14:00:00,78.21,0.3893,96.25,1456.0,86.71,0
5,2024-01-09 15:00:00,77.54,0.3743,88.17,1443.7,88.0,0
5,2024-01-09 16:00:00,78.0,0.3666,94.42,1471.3,87.64,0
5,2024-01-09 17:00:00,79.1,0.43,95.76,1426.0,88.51,0
5,2024-01-09 18:00:00,76.26,0.5045,97.36,1451.5,87.91,0
5,2024-01-09 19:00:00,79.24,0.5378,89.3,1476.3,86.45,0
5,2024-01-09 20:00:00,79.18,0.4209,99.7,1456.3,87.03,1
5,2024-01-09 21:00:00,80.4,0.4913,91.18,1459.2,89.7,0
5,2024-01-09 22:00:00,78.04,0.4299,91.55,1491.4,86.91,0
5,2024-01-09 23:00:00,77.9,0.468,102.83,1462.4,87.23,0
5,2024-01-10 00:00:00,79.16,0.4826,105.36,1478.2,86.83,0
5,2024-01-10 01:00:00,79.24,0.5908,95.34,1442.2,90.31,0
5,2024-01-10 02:00:00,80.38,0.4116,95.46,1449.8,86.04,0
5,2024-01-10 03:00:00,79.53,0.4574,104.53,1467.4,88.42,0
5,2024-01-10 04:00:00,73.93,0.4039,92.24,1464.1,88.23,0
5,2024-01-10 05:00:00,80.4,0.5048,92.55,1439.9,90.31,0
5,2024-01-10 06:00:00,80.03,0.5214,103.68,1441.0,86.3,0
5,2024-01-10 07:00:00,79.55,0.4815,88.49,1516.4,88.56,0
5,2024-01-10 08:00:00,78.21,0.5562,96.84,1454.5,85.83,0
5,2024-01-10 09:00:00,79.44,0.4649,92.54,1433.5,85.2,0
5,2024-01-10 10:00:00,80.52,0.473,82.21,1459.7,88.01,0
5,2024-01-10 11:00:00,78.11,0.5318,96.91,1472.9,88.26,0
5,2024-01-10 12:00:00,76.91,0.4278,92.61,1502.5,87.33,0
5,2024-01-10 13:00:00,81.87,0.4427,93.0,1450.5,87.23,1
5,2024-01-10 14:00:00,77.8,0.5653,95.6,1458.4,87.88,0
5,2024-01-10 15:00:00,81.1,0.5151,96.1,1449.3,86.92,0
5,2024-01-10 16:00:00,77.61,0.4943,92.32,1457.6,86.73,0
5,2024-01-10 17:00:00,77.58,0.4775,97.03,1440.5,86.94,0
5,2024-01-10 18:00:00,76.74,0.4554,95.27,1474.9,87.73,0
5,2024-01-10 19:00:00,77.32,0.4562,91.19,1469.5,87.16,0
5,2024-01-10 20:00:00,82.55,0.4476,90.25,1454.5,88.96,1
5,2024-01-10 21:00:00,75.17,0.5558,99.82,1463.1,89.04,0
5,2024-01-10 22:00:00,81.04,0.4696,93.94,1484.8,88.96,1
5,2024-01-10 23:00:00,77.71,0.4864,101.38,1500.0,87.1,0
5,2024-01-11 00:00:00,79.46,0.5118,104.72,1501.9,88.43,0
5,2024-01-11 01:00:00,79.4,0.5307,91.84,1500.3,86.87,0
5,2024-01-11 02:00:00,79.98,0.4892,98.08,1454.5,90.5,0
5,2024-01-11 03:00:00,84.04,0.4836,92.02,1446.3,85.08,0
5,2024-01-11 04:00:00,77.31,0.4123,96.89,1468.5,88.12,0
5,2024-01-11 05:00:00,81.65,0.5652,100.94,1441.9,86.83,0
5,2024-01-11 06:00:00,76.78,0.5474,100.36,1463.8,86.74,0
5,2024-01-11 07:00:00,79.42,0.4401,91.66,1470.8,88.37,0
5,2024-01-11 08:00:00,76.68,0.6019,98.63,1429.2,86.23,0
5,2024-01-11 09:00:00,82.75,0.5548,97.89,1430.7,88.65,0
5,2024-01-11 10:00:00,80.61,0.4337,90.29,1454.9,85.94,0
5,2024-01-11 11:00:00,78.06,0.5044,102.32,1462.3,85.46,0
5,2024-01-11 12:00:00,79.7,0.4876,100.6,1459.8,86.52,0
5,2024-01-11 13:00:00,79.99,0.4823,96.36,1451.5,89.53,0
5,2024-01-11 14:00:00,78.97,0.5282,90.79,1450.1,87.66,0
5,2024-01-11 15:00:00,79.86,0.5096,92.69,1422.6,88.81,0
5,2024-01-11 16:00:00,76.98,0.5896,90.35,1472.3,88.07,0
5,2024-01-11 17:00:00,76.79,0.5197,91.28,1490.2,87.12,0
5,2024-01-11 18:00:00,84.16,0.5186,97.55,1444.6,88.9,0
5,2024-01-11 19:00:00,79.66,0.5227,95.17,1475.4,87.64,0
5,2024-01-11 20:00:00,79.34,0.5375,98.04,1484.6,88.35,0
5,2024-01-11 21:00:00,80.1,0.487,96.33,1456.3,86.42,0
5,2024-01-11 22:00:00,79.56,0.49,91.22,1443.8,86.44,0
5,2024-01-11 23:00:00,79.35,0.5227,96.99,1467.9,87.95,0
5,2024-01-12 00:00:00,81.84,0.5566,97.72,1453.2,87.16,0
5,2024-01-12 01:00:00,79.8,0.5445,105.22,1458.1,86.01,0
5,2024-01-12 02:00:00,78.52,0.545,90.18,1429.3,86.98,0
5,2024-01-12 03:00:00,79.88,0.5612,85.69,1459.9,89.04,0
5,2024-01-12 04:00:00,81.5,0.5411,99.04,1461.2,86.99,0
5,2024-01-12 05:00:00,83.81,0.3747,93.93,1450.9,88.85,0
5,2024-01-12 06:00:00,76.03,0.4817,104.39,1468.8,87.43,0
5,2024-01-12 07:00:00,78.81,0.5865,81.85,1410.8,87.13,0
5,2024-01-12 08:00:00,79.66,0.5129,92.22,1476.9,88.56,1
5,2024-01-12 09:00:00,81.91,0.5564,96.09,1461.3,86.79,0
5,2024-01-12 10:00:00,83.62,0.5154,98.07,1446.2,88.28,0
5,2024-01-12 11:00:00,78.72,0.514,94.82,1467.5,88.35,0
5,2024-01-12 12:00:00,82.15,0.5337,99.9,1433.3,87.82,0
5,2024-01-12 13:00:00,79.16,0.4769,96.33,1459.0,87.67,0
5,2024-01-12 14:00:00,75.5,0.4657,93.16,1476.2,88.16,0
5,2024-01-12 15:00:00,81.66,0.4569,98.84,1449.2,87.75,0
5,2024-01-12 16:00:00,79.76,0.5255,97.25,1442.1,87.99,0
5,2024-01-12 17:00:00,77.51,0.5262,105.27,1442.4,86.88,0
5,2024-01-12 18:00:00,82.85,0.5683,97.82,1439.6,86.78,0
5,2024-01-12 19:00:00,78.95,0.5798,89.19,1474.1,87.43,0
5,2024-01-12 20:00:00,78.4,0.5164,102.42,1481.9,87.81,0
5,2024-01-12 21:00:00,84.24,0.5129,94.01,1451.1,87.53,0
5,2024-01-12 22:00:00,83.18,0.5687,103.73,1459.0,86.63,0
5,2024-01-12 23:00:00,80.05,0.4569,99.17,1450.6,86.38,0
5,2024-01-13 00:00:00,81.73,0.5753,88.46,1464.5,87.18,0
5,2024-01-13 01:00:00,82.38,0.4698,93.91,1457.0,84.88,0
5,2024-01-13 02:00:00,81.33,0.5466,89.03,1431.1,87.45,0
5,2024-01-13 03:00:00,83.71,0.4756,97.25,1466.5,83.97,0
5,2024-01-13 04:00:00,79.93,0.4536,88.31,1452.8,86.66,0
5,2024-01-13 05:00:00,83.21,0.5778,103.06,1438.6,87.46,0
5,2024-01-13 06:00:00,80.6,0.4343,92.49,1463.2,87.57,0
5,2024-01-13 07:00:00,79.49,0.5008,95.68,1451.4,86.84,0
5,2024-01-13 08:00:00,83.21,0.6146,98.97,1452.4,86.34,0
5,2024-01-13 09:00:00,82.11,0.4466,100.22,1468.2,87.86,0
5,2024-01-13 10:00:00,78.86,0.5502,101.82,1481.3,87.49,0
5,2024-01-13 11:00:00,78.11,0.5758,95.24,1453.2,86.23,0
5,2024-01-13 12:00:00,77.95,0.4506,101.46,1482.2,87.09,0
5,2024-01-13 13:00:00,79.66,0.5916,105.74,1483.6,88.4,0
5,2024-01-13 14:00:00,79.14,0.4804,99.29,1435.3,85.77,0
5,2024-01-13 15:00:00,81.49,0.4947,94.8,1461.3,85.63,0
5,2024-01-13 16:00:00,80.5,0.6083,99.16,1463.9,86.35,0
5,2024-01-13 17:00:00,79.72,0.5553,97.28,1484.6,88.22,1
5,2024-01-13 18:00:00,78.98,0.5455,100.09,1446.2,86.69,0
5,2024-01-13 19:00:00,78.25,0.5258,93.24,1418.4,85.85,0
5,2024-01-13 20:00:00,82.85,0.5454,90.36,1476.2,86.07,0
5,2024-01-13 21:00:00,78.02,0.5381,88.5,1418.9,85.54,0
5,2024-01-13 22:00:00,80.31,0.5511,98.14,1440.4,87.58,0
5,2024-01-13 23:00:00,80.88,0.5422,94.3,1498.3,87.27,0
5,2024-01-14 00:00:00,82.71,0.5697,99.75,1481.3,86.77,0
5,2024-01-14 01:00:00,81.02,0.5528,95.83,1481.9,88.06,0
5,2024-01-14 02:00:00,79.24,0.7007,99.26,1453.5,84.9,0
5,2024-01-14 03:00:00,80.55,0.5425,99.75,1471.9,86.22,0
5,2024-01-14 04:00:00,82.63,0.5648,95.12,1466.6,87.05,0
5,2024-01-14 05:00:00,77.7,0.6023,87.78,1436.2,87.63,0
5,2024-01-14 06:00:00,82.46,0.5386,99.41,1467.2,86.6,0
5,2024-01-14 07:00:00,82.9,0.5632,90.76,1460.5,85.78,0
5,2024-01-14 08:00:00,82.64,0.5662,95.14,1431.7,86.76,0
5,2024-01-14 09:00:00,82.18,0.5982,93.09,1470.9,87.26,0
5,2024-01-14 10:00:00,84.88,0.5502,94.0,1472.6,87.47,1
5,2024-01-14 11:00:00,80.35,0.4263,88.4,1449.6,85.83,0
5,2024-01-14 12:00:00,78.01,0.5154,97.88,1464.4,88.14,0
5,2024-01-14 13:00:00,83.03,0.6213,99.06,1431.5,86.67,0
5,2024-01-14 14:00:00,78.72,0.5422,96.13,1439.4,86.7,0
5,2024-01-14 15:00:00,83.11,0.5421,100.81,1430.0,88.16,0
5,2024-01-14 16:00:00,80.97,0.5283,98.89,1424.2,85.07,0
5,2024-01-14 17:00:00,79.66,0.5965,92.18,1469.5,86.11,0
5,2024-01-14 18:00:00,81.45,0.6147,98.08,1437.4,86.29,0
5,2024-01-14 19:00:00,82.99,0.5483,94.04,1484.4,86.22,0
5,2024-01-14 20:00:00,77.58,0.5113,85.47,1446.5,86.17,0
5,2024-01-14 21:00:00,81.36,0.5954,89.7,1485.3,86.5,0
5,2024-01-14 22:00:00,82.31,0.5216,93.92,1451.1,86.3,0
5,2024-01-14 23:00:00,80.38,0.5652,96.84,1408.9,87.85,0
5,2024-01-15 00:00:00,84.37,0.676,100.05,1447.1,87.18,0
5,2024-01-15 01:00:00,83.64,0.5387,96.33,1460.0,88.33,0
5,2024-01-15 02:00:00,79.13,0.597,91.64,1454.1,86.74,0
5,2024-01-15 03:00:00,84.52,0.5075,96.87,1457.8,86.84,0
5,2024-01-15 04:00:00,79.35,0.5487,93.5,1501.3,85.96,0
5,2024-01-15 05:00:00,81.83,0.513,91.31,1424.5,88.06,0
5,2024-01-15 06:00:00,79.87,0.6092,98.86,1459.2,86.15,0
5,2024-01-15 07:00:00,78.03,0.6039,79.68,1442.1,86.84,1
5,2024-01-15 08:00:00,78.65,0.5656,98.87,1477.7,86.36,0
5,2024-01-15 09:00:00,81.01,0.6352,92.08,1453.0,87.5,0
5,2024-01-15 10:00:00,78.14,0.5953,90.69,1488.8,88.4,0
5,2024-01-15 11:00:00,78.99,0.5428,87.08,1421.3,86.38,0
5,2024-01-15 12:00:00,81.84,0.5586,87.04,1458.4,87.91,0
5,2024-01-15 13:00:00,81.26,0.5523,100.64,1457.6,87.26,0
5,2024-01-15 14:00:00,78.31,0.701,94.58,1472.0,86.82,0
5,2024-01-15 15:00:00,79.6,0.488,91.18,1472.8,86.57,0
5,2024-01-15 16:00:00,77.95,0.5878,93.44,1452.1,86.24,0
5,2024-01-15 17:00:00,79.15,0.5433,91.21,1437.0,87.59,0
5,2024-01-15 18:00:00,83.78,0.5648,93.47,1447.8,87.14,0
5,2024-01-15 19:00:00,81.93,0.575,92.49,1461.1,86.42,0
5,2024-01-15 20:00:00,81.84,0.5712,106.98,1478.2,86.0,0
5,2024-01-15 21:00:00,85.56,0.6467,101.16,1415.9,87.2,0
5,2024-01-15 22:00:00,78.77,0.5511,104.96,1466.5,87.06,0
5,2024-01-15 23:00:00,81.71,0.6687,89.35,1431.4,85.67,0
5,2024-01-16 00:00:00,80.69,0.6302,94.39,1450.2,85.96,0
5,2024-01-16 01:00:00,80.2,0.4964,93.85,1414.1,87.24,0
5,2024-01-16 02:00:00,81.31,0.6251,93.52,1438.4,86.76,0
5,2024-01-16 03:00:00,85.96,0.5733,96.75,1467.4,85.36,0
5,2024-01-16 04:00:00,80.93,0.6148,81.87,1466.8,85.87,0
5,2024-01-16 05:00:00,79.59,0.6373,92.67,1473.2,85.9,0
5,2024-01-16 06:00:00,80.73,0.6497,96.39,1489.3,85.94,0
5,2024-01-16 07:00:00,82.46,0.6379,98.74,1446.3,84.29,0
5,2024-01-16 08:00:00,79.8,0.5751,95.17,1421.5,85.42,0
5,2024-01-16 09:00:00,82.44,0.6016,90.03,1459.6,85.26,0
5,2024-01-16 10:00:00,83.0,0.6656,101.13,1458.1,84.63,0
5,2024-01-16 11:00:00,81.71,0.6103,97.4,1464.5,86.56,0
5,2024-01-16 12:00:00,78.79,0.615,88.57,1448.9,85.7,0
5,2024-01-16 13:00:00,80.43,0.6199,93.29,1444.0,84.96,1
5,2024-01-16 14:00:00,82.34,0.6216,89.53,1447.1,86.59,0
